park_id,park_name,borough,category,water_pixel_count,water_total_area_m2,geometry_area_m2,processing_id,shape_id,point_name,point_id,unique_id,fid,source_id,feature_co,sub_featur,name,status,shape_area,shape_len,fid_2,acquisitio,acres,address,class,communityb,councildis,department,eapply,gisobjid,gispropnum,globalid,jurisdicti,location,mapped,name311,nys_assemb,nys_senate,objectid,omppropid,parentid,permit,permitdist,permitpare,pip_ratabl,precinct,retired,signname,subcategor,typecatego,url,us_congres,waterfront,zipcode,GIS_LOC_ID,UNIT_CODE,GROUP_CODE,UNIT_NAME,UNIT_TYPE,META_MIDF,LANDS_CODE,DATE_EDIT,GIS_NOTES,fid_3,UID,Name_2,Category,Label,Descriptio,Region,County,Source,Original,Updated,Acreage,Total_acre,MID,MasterArea,WebAreaID,created_us,created_da,last_edite,last_edi_1,GlobalID_2,boro_name
408.0,,Staten Island,water,0,0.0,19653.59212410956,408.0_water_Staten Island,888.0,888.0,888.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,2546.0895336273156,408.0_water_Staten Island,889.0,889.0,889.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,1373.488077578491,408.0_water_Staten Island,890.0,890.0,890.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,4439.090599944312,408.0_water_Staten Island,891.0,891.0,891.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,3920.416736184601,408.0_water_Staten Island,892.0,892.0,892.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,2147.7228559055407,408.0_water_Staten Island,893.0,893.0,893.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,1922.3089728588627,408.0_water_Staten Island,894.0,894.0,894.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,10363.108202565063,408.0_water_Staten Island,895.0,895.0,895.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,6044.903595399383,408.0_water_Staten Island,896.0,896.0,896.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,12600.90394865061,408.0_water_Staten Island,897.0,897.0,897.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,428.28849967246856,408.0_water_Staten Island,898.0,898.0,898.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,881.5024930642868,408.0_water_Staten Island,899.0,899.0,899.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,716.5522588589333,408.0_water_Staten Island,900.0,900.0,900.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,725808.6442444782,408.0_water_Staten Island,901.0,901.0,901.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,4383.621427889472,408.0_water_Staten Island,902.0,902.0,902.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,617.7197337438954,408.0_water_Staten Island,903.0,903.0,903.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,199091.17850348083,408.0_water_Staten Island,904.0,904.0,904.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,4844.128955353919,408.0_water_Staten Island,905.0,905.0,905.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
408.0,,Staten Island,water,0,0.0,98132.57441528123,408.0_water_Staten Island,906.0,906.0,906.0,408.0,,,,,,,,,295.0,1929-10-25 00:00:00.0000000,332.951,,PARK,503.0,5051.0,R-03,Great Kills Park,100005145.0,R016,27A1A672-41C6-4856-A261-A2F62256CD4A,DPR,"Hylan Blvd., Old Mill Rd., Cedar Grove Ave. bet. Hopkins Ave. and New Dorp La.",True,Great Kills Park,64.0,24.0,6092.0,R016,R-03,T,R-03,R-03,F,122.0,F,Great Kills Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R016/,11.0,T,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
413.0,,Staten Island,water,0,0.0,9255.979063098912,413.0_water_Staten Island,911.0,911.0,911.0,413.0,,,,,,,,,300.0,1937-12-14 00:00:00.0000000,2.288,,PARK,503.0,51.0,R-03,Harris Brothers Park,100004294.0,R053,07F7436F-D75C-44AC-9703-49403AD43097,DPR,"Foste Rd., Carlton Ave., Drumgoole Rd. W.",False,Harris Brothers Park,62.0,24.0,6040.0,R053,R-03,T,R-03,R-03,T,123.0,F,Harris Brothers Park,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R053/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
421.0,,Staten Island,water,0,0.0,12179.186756657737,421.0_water_Staten Island,919.0,919.0,919.0,421.0,,,,,,,,,308.0,1957-06-27 00:00:00.0000000,3.014,110 CONTINENTAL PLACE,PARK,501.0,49.0,R-01,Grandview Playground (The Big Park),100004652.0,R068,0B3306BE-7D3F-437C-9A98-A4B67AF177F9,DPR/NYCHA,"Grandview Ave., at Continental Pl.",True,The Big Park,63.0,23.0,6399.0,R068,R-01,T,R-01,R-01,T,120.0,F,The Big Park,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R068/,11.0,F,10303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
462.0,,Staten Island,water,0,0.0,3764.973609648219,462.0_water_Staten Island,961.0,961.0,961.0,462.0,,,,,,,,,349.0,1995-04-04 00:00:00.0000000,0.96,1684 RICHMOND TERRACE,PARK,501.0,49.0,R-01,Richmond Terrace Storehouse,100004005.0,R134,B775B0B1-F026-469B-A7F4-FD038C1AC907,DPR,Richmond Ter. bet. Alaska St. and Taylor St.,False,Richmond Terrace Storehouse,61.0,23.0,5395.0,R134,R-01,F,R-01,R-01,F,120.0,F,Richmond Terrace Storehouse,Facility,Undeveloped,http://www.nycgovparks.org/parks/R134/,11.0,F,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
468.0,,Staten Island,water,0,0.0,16398.129029344946,468.0_water_Staten Island,967.0,967.0,967.0,468.0,,,,,,,,,355.0,1996-12-31 00:00:00.0000000,9.763,,PARK,503.0,51.0,R-03,Hybrid Oak Woods Park,100004137.0,R136,896AF9A8-7480-4712-992E-B1C2775A0CF4,DPR,Joline Ave. bet. Hylan Blvd. to Surf Ave.,False,Hybrid Oak Woods Park,62.0,24.0,6109.0,R136,R-03,F,R-03,R-03,F,123.0,F,Hybrid Oak Woods Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R136/,11.0,F,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
468.0,,Staten Island,water,0,0.0,23084.89029569339,468.0_water_Staten Island,968.0,968.0,968.0,468.0,,,,,,,,,355.0,1996-12-31 00:00:00.0000000,9.763,,PARK,503.0,51.0,R-03,Hybrid Oak Woods Park,100004137.0,R136,896AF9A8-7480-4712-992E-B1C2775A0CF4,DPR,Joline Ave. bet. Hylan Blvd. to Surf Ave.,False,Hybrid Oak Woods Park,62.0,24.0,6109.0,R136,R-03,F,R-03,R-03,F,123.0,F,Hybrid Oak Woods Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R136/,11.0,F,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
484.0,,Staten Island,water,0,0.0,13181.278679800907,484.0_water_Staten Island,986.0,986.0,986.0,484.0,,,,,,,,,371.0,1971-01-14 00:00:00.0000000,3.259,6900 HYLAN BOULEVARD,PARK,503.0,51.0,R-03,Tottenville Pool,100004789.0,R110,F68541D4-DAC0-4105-AD2E-B6FB805527E7,DPR,Hylan Blvd. bet. Joline Ave. and Sprague Ave.,False,Tottenville Pool,62.0,24.0,5078.0,R110,R-03,T,R-03,R-03,T,123.0,F,Tottenville Pool,Neighborhood Plgd,Buildings/Institutions,http://www.nycgovparks.org/parks/R110/,11.0,F,10307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
530.0,,Staten Island,water,0,0.0,10862.496156846895,530.0_water_Staten Island,1038.0,1038.0,1038.0,530.0,,,,,,,,,417.0,2003-03-04 00:00:00.0000000,2.476,,PARK,502.0,50.0,R-02,Sylvan Grove Cemetery,100003830.0,R156,4ACABEE0-1073-4554-952A-027DA9159BC1,DPR,Victory Blvd. and Glen St.,False,Sylvan Grove Cemetery,62.0,24.0,6122.0,R156,R-02,F,R-02,R-02,F,122.0,F,Sylvan Grove Cemetery,Sitting Area/Triangle/Mall,Cemetery,http://www.nycgovparks.org/parks/R156/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
531.0,,Staten Island,water,0,0.0,1215.1954206377713,531.0_water_Staten Island,1039.0,1039.0,1039.0,531.0,,,,,,,,,418.0,2003-03-04 00:00:00.0000000,0.3,,PARK,502.0,50.0,R-02,South Clove Road Cemetery,100004873.0,R155,A41B3086-B6DF-457E-A118-840F28EF9259,DPR,South Clove Rd. and Richmond Rd.,False,South Clove Road Cemetery,64.0,24.0,6121.0,R155,R-02,F,R-02,R-02,F,122.0,F,South Clove Road Cemetery,Cemetery,Cemetery,http://www.nycgovparks.org/parks/R155/,11.0,F,10304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
540.0,,Staten Island,water,0,0.0,2739.841629518326,540.0_water_Staten Island,1048.0,1048.0,1048.0,540.0,,,,,,,,,427.0,1965-02-23 00:00:00.0000000,0.636,,PARK,503.0,51.0,R-03,Park,100004292.0,R100,A4DBE7B8-AF09-4885-8970-27707EAB1731,DPR,"Drumgoole Rd. W., Grantwood Ave., Carlton Ave., Rathbun Ave.",True,Drumgoole Tot Lot,62.0,24.0,6083.0,R100,R-03,F,R-03,R-03,T,123.0,F,Drumgoole Tot Lot,Neighborhood Plgd,Playground,http://www.nycgovparks.org/parks/R100/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
562.0,,Staten Island,water,0,0.0,12921.42743807119,562.0_water_Staten Island,1083.0,1083.0,1083.0,562.0,,,,,,,,,449.0,1934-08-01 00:00:00.0000000,3.195,,PARK,501.0,49.0,R-01,George M. Cromwell Recreation Center,100004866.0,R043,EEA890BD-F0DC-4A5B-8855-517A930D54B2,DPR,Murray Julbert Ave. bet. Victory Blvd. and Hannah St.,True,Lyons Pool,61.0,23.0,6335.0,R043,R-01,F,R-01,R-01,T,120.0,F,Lyons Pool,Recreation Center,Buildings/Institutions,http://www.nycgovparks.org/parks/R043/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
562.0,,Staten Island,water,0,0.0,0.004902256350265802,562.0_water_Staten Island,1084.0,1084.0,1084.0,562.0,,,,,,,,,449.0,1934-08-01 00:00:00.0000000,3.195,,PARK,501.0,49.0,R-01,George M. Cromwell Recreation Center,100004866.0,R043,EEA890BD-F0DC-4A5B-8855-517A930D54B2,DPR,Murray Julbert Ave. bet. Victory Blvd. and Hannah St.,True,Lyons Pool,61.0,23.0,6335.0,R043,R-01,F,R-01,R-01,T,120.0,F,Lyons Pool,Recreation Center,Buildings/Institutions,http://www.nycgovparks.org/parks/R043/,11.0,F,10301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,24911.28415433483,563.0_water_Staten Island,1085.0,1085.0,1085.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,225536.93629544124,563.0_water_Staten Island,1086.0,1086.0,1086.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,143238.74005356798,563.0_water_Staten Island,1087.0,1087.0,1087.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,138306.0104052768,563.0_water_Staten Island,1088.0,1088.0,1088.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,157578.8843706792,563.0_water_Staten Island,1089.0,1089.0,1089.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,13724.828034649025,563.0_water_Staten Island,1090.0,1090.0,1090.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
563.0,,Staten Island,water,0,0.0,32413.93341356974,563.0_water_Staten Island,1091.0,1091.0,1091.0,563.0,,,,,,,,,450.0,1994-03-25 00:00:00.0000000,181.923,,PARK,502.0,50.0,R-02,Saw Mill Creek Marsh,100004574.0,R130,80620C21-5CDD-478B-A5FA-7D885FCB0B44,DPR,West Shore Exwy. to Kill Van Kull from River Rd. to South Ave.,False,Saw Mill Creek Marsh,63.0,24.0,6329.0,R130,R-02,F,R-02,R-02,F,122.0,F,Saw Mill Creek Marsh,Large Park,Nature Area,http://www.nycgovparks.org/parks/R130/,11.0,T,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
564.0,,Staten Island,water,0,0.0,2242.694654612209,564.0_water_Staten Island,1092.0,1092.0,1092.0,564.0,,,,,,,,,451.0,1965-02-23 00:00:00.0000000,0.554,,PARK,503.0,51.0,R-03,Park,100003818.0,R099,03E73453-B96F-4321-96CE-D24C3DD0C9A3,DPR,"Drumgoole Rd. E., Albee Ave., Ionia Ave.",True,Park,62.0,24.0,6082.0,R099,R-03,F,R-03,R-03,T,123.0,F,Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R099/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
571.0,,Staten Island,water,0,0.0,1923.8590089743186,571.0_water_Staten Island,1100.0,1100.0,1100.0,571.0,,,,,,,,,458.0,1994-12-30 00:00:00.0000000,1.53,,PARK,503.0,51.0,R-03,Huguenot Ponds Park,100004839.0,R131,F6EED441-ED59-44DB-A63C-7FB0BC1B3597,DPR,Billiou St. and Comely St. bet. Huguenot Ave. and Kingdom Ave.,False,Huguenot Ponds Park,62.0,24.0,6202.0,R131,R-03,F,R-03,R-03,F,123.0,F,Huguenot Ponds Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R131/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
571.0,,Staten Island,water,0,0.0,4273.381628798526,571.0_water_Staten Island,1101.0,1101.0,1101.0,571.0,,,,,,,,,458.0,1994-12-30 00:00:00.0000000,1.53,,PARK,503.0,51.0,R-03,Huguenot Ponds Park,100004839.0,R131,F6EED441-ED59-44DB-A63C-7FB0BC1B3597,DPR,Billiou St. and Comely St. bet. Huguenot Ave. and Kingdom Ave.,False,Huguenot Ponds Park,62.0,24.0,6202.0,R131,R-03,F,R-03,R-03,F,123.0,F,Huguenot Ponds Park,Large Park,Nature Area,http://www.nycgovparks.org/parks/R131/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
