point_id,cluster_id,borough
2455.0,292,Brooklyn
2404.0,293,Brooklyn
3944.0,294,Brooklyn
99.0,295,Brooklyn
104.0,296,Brooklyn
102.0,297,Brooklyn
2457.0,298,Brooklyn
2458.0,298,Brooklyn
2459.0,299,Brooklyn
2460.0,299,Brooklyn
2461.0,300,Brooklyn
2462.0,300,Brooklyn
2464.0,301,Brooklyn
2409.0,301,Brooklyn
2408.0,301,Brooklyn
2463.0,301,Brooklyn
542.0,302,Brooklyn
2465.0,303,Brooklyn
2410.0,304,Brooklyn
2411.0,304,Brooklyn
2412.0,304,Brooklyn
2413.0,304,Brooklyn
2414.0,304,Brooklyn
2415.0,304,Brooklyn
2416.0,304,Brooklyn
2417.0,304,Brooklyn
2418.0,304,Brooklyn
1695.0,305,Queens
31.0,305,Queens
1743.0,306,Queens
3311.0,307,Queens
32.0,308,Queens
3587.0,309,Queens
1469.0,310,Queens
3619.0,311,Queens
130.0,312,Queens
1912.0,313,Brooklyn
2389.0,314,Queens
1390.0,315,Queens
1392.0,316,Queens
1391.0,316,Queens
935.0,317,Queens
120.0,318,Queens
123.0,319,Queens
3323.0,320,Queens
36.0,321,Queens
3118.0,321,Queens
119.0,321,Queens
2594.0,322,Queens
1460.0,322,Queens
175.0,322,Queens
3112.0,323,Queens
3113.0,324,Queens
3114.0,325,Queens
3115.0,326,Queens
2595.0,327,Queens
2596.0,327,Queens
2597.0,327,Queens
2598.0,327,Queens
2599.0,327,Queens
2600.0,327,Queens
176.0,327,Queens
177.0,327,Queens
178.0,327,Queens
179.0,327,Queens
180.0,327,Queens
181.0,327,Queens
2601.0,328,Queens
2602.0,328,Queens
182.0,328,Queens
183.0,328,Queens
2989.0,329,Queens
859.0,330,Queens
184.0,331,Queens
2603.0,331,Queens
3102.0,332,Queens
37.0,333,Queens
38.0,334,Queens
39.0,335,Queens
3116.0,336,Queens
3104.0,337,Queens
620.0,338,Queens
2567.0,339,Queens
40.0,339,Queens
2570.0,339,Queens
148.0,339,Queens
151.0,339,Queens
1289.0,340,Queens
41.0,340,Queens
126.0,340,Queens
3299.0,341,Queens
3709.0,341,Queens
3570.0,342,Queens
3297.0,343,Queens
3298.0,343,Queens
1283.0,343,Queens
2564.0,343,Queens
2561.0,343,Queens
2568.0,343,Queens
393.0,343,Queens
1673.0,343,Queens
140.0,343,Queens
142.0,343,Queens
145.0,343,Queens
149.0,343,Queens
1209.0,343,Queens
573.0,343,Queens
2559.0,343,Queens
2560.0,344,Queens
2562.0,344,Queens
2563.0,344,Queens
2565.0,344,Queens
2566.0,344,Queens
141.0,344,Queens
143.0,344,Queens
144.0,344,Queens
146.0,344,Queens
147.0,344,Queens
2569.0,345,Queens
150.0,345,Queens
3316.0,346,Queens
153.0,347,Queens
2572.0,347,Queens
538.0,348,Queens
947.0,349,Queens
726.0,350,Queens
3485.0,351,Queens
133.0,352,Queens
1290.0,353,Queens
1591.0,354,Queens
42.0,355,Queens
2660.0,356,Brooklyn
3385.0,357,Brooklyn
3386.0,357,Brooklyn
2858.0,358,Queens
1210.0,359,Queens
1211.0,360,Queens
3754.0,361,Queens
3755.0,361,Queens
3756.0,362,Queens
1937.0,363,Queens
597.0,363,Queens
3757.0,364,Queens
1766.0,365,Queens
1767.0,365,Queens
1768.0,365,Queens
1769.0,365,Queens
3758.0,365,Queens
1272.0,366,Queens
2998.0,367,Brooklyn
1872.0,368,Queens
1871.0,368,Queens
2809.0,369,Queens
3090.0,369,Queens
2810.0,369,Queens
1053.0,370,Queens
1054.0,370,Queens
3759.0,371,Queens
4133.0,372,Queens
1270.0,373,Queens
2639.0,374,Queens
45.0,375,Brooklyn
2513.0,376,Brooklyn
1055.0,377,Brooklyn
3658.0,378,Brooklyn
3416.0,379,Brooklyn
1755.0,380,Brooklyn
853.0,381,Brooklyn
3421.0,382,Brooklyn
3330.0,383,Brooklyn
940.0,384,Brooklyn
46.0,385,Brooklyn
912.0,386,Brooklyn
3197.0,387,Brooklyn
1909.0,388,Brooklyn
1910.0,388,Brooklyn
2979.0,389,Brooklyn
3215.0,390,Brooklyn
3935.0,391,Brooklyn
1754.0,392,Brooklyn
1026.0,393,Brooklyn
3559.0,393,Brooklyn
3436.0,393,Brooklyn
47.0,393,Brooklyn
1904.0,393,Brooklyn
1694.0,393,Brooklyn
612.0,394,Brooklyn
2999.0,395,Brooklyn
3859.0,396,Brooklyn
501.0,397,Brooklyn
711.0,397,Brooklyn
1732.0,398,Brooklyn
3366.0,399,Brooklyn
3551.0,399,Brooklyn
3329.0,400,Brooklyn
1273.0,401,Brooklyn
1042.0,401,Brooklyn
2280.0,402,Brooklyn
