park_id,park_name,borough,category,medium_vegetation_pixel_count,medium_vegetation_total_area_m2,geometry_area_m2,processing_id,shape_id,point_name,point_id,unique_id,fid,source_id,feature_co,sub_featur,name,status,shape_area,shape_len,fid_2,acquisitio,acres,address,class,communityb,councildis,department,eapply,gisobjid,gispropnum,globalid,jurisdicti,location,mapped,name311,nys_assemb,nys_senate,objectid,omppropid,parentid,permit,permitdist,permitpare,pip_ratabl,precinct,retired,signname,subcategor,typecatego,url,us_congres,waterfront,zipcode,GIS_LOC_ID,UNIT_CODE,GROUP_CODE,UNIT_NAME,UNIT_TYPE,META_MIDF,LANDS_CODE,DATE_EDIT,GIS_NOTES,fid_3,UID,Name_2,Category,Label,Descriptio,Region,County,Source,Original,Updated,Acreage,Total_acre,MID,MasterArea,WebAreaID,created_us,created_da,last_edite,last_edi_1,GlobalID_2,boro_name
1197.0,,Staten Island,medium_vegetation,120696,10058.0,272262.3649076775,1197.0_medium_vegetation_Staten Island,2376.0,2376.0,2376.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,63697,5308.083333333333,199954.81220683383,1197.0_medium_vegetation_Staten Island,2377.0,2377.0,2377.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,0,0.0,584.367999453757,1197.0_medium_vegetation_Staten Island,2378.0,2378.0,2378.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,0,0.0,496.08698925046355,1197.0_medium_vegetation_Staten Island,2379.0,2379.0,2379.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,0,0.0,10627.219120738728,1197.0_medium_vegetation_Staten Island,2380.0,2380.0,2380.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,0,0.0,355.7946447156198,1197.0_medium_vegetation_Staten Island,2381.0,2381.0,2381.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,140258,11688.166666666666,473913.37288840336,1197.0_medium_vegetation_Staten Island,2382.0,2382.0,2382.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,47514,3959.5,101894.96209112056,1197.0_medium_vegetation_Staten Island,2383.0,2383.0,2383.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,158723,13226.916666666666,553233.1649170535,1197.0_medium_vegetation_Staten Island,2384.0,2384.0,2384.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,899530,74960.83333333333,4508975.9648437295,1197.0_medium_vegetation_Staten Island,2385.0,2385.0,2385.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,36415,3034.583333333333,152107.51698926542,1197.0_medium_vegetation_Staten Island,2386.0,2386.0,2386.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1197.0,,Staten Island,medium_vegetation,144600,12050.0,866607.4691178265,1197.0_medium_vegetation_Staten Island,2387.0,2387.0,2387.0,1197.0,,,,,,,,,1084.0,1948-09-22 00:00:00.0000000,350.983,,PARK,502503.0,,R-02,Richmond Parkway,100004740.0,R065,6E2ABB44-3CCF-4BF8-A629-6170B3756D85,DPR,Staten Island Exwy. To West Shore Exwy.,True,Richmond Parkway,,24.0,69248.0,R065,R-02,F,R-02,R-02,F,122.0,F,Richmond Parkway,Large Park,Parkway,http://www.nycgovparks.org/parks/R065/,11.0,F,1.030110304103061e+29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1208.0,,Staten Island,medium_vegetation,792,66.0,2017.733039181421,1208.0_medium_vegetation_Staten Island,2406.0,2406.0,2406.0,1208.0,,,,,,,,,1095.0,1953-01-17 00:00:00.0000000,0.071,,PARK,502.0,50.0,R-02,Strip,100003985.0,R075F,8050AE41-402F-4C78-B682-4E37947C8C7A,DPR,"SI Expressway, Slosson Ave. to Schmidts La.",True,Park,64.0,24.0,6054.0,R075F,R-02,F,R-02,R-02,F,122.0,F,Park,STRIP,Strip,http://www.nycgovparks.org/parks/R075F/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1208.0,,Staten Island,medium_vegetation,247,20.583333333333332,1085.0290842722986,1208.0_medium_vegetation_Staten Island,2407.0,2407.0,2407.0,1208.0,,,,,,,,,1095.0,1953-01-17 00:00:00.0000000,0.071,,PARK,502.0,50.0,R-02,Strip,100003985.0,R075F,8050AE41-402F-4C78-B682-4E37947C8C7A,DPR,"SI Expressway, Slosson Ave. to Schmidts La.",True,Park,64.0,24.0,6054.0,R075F,R-02,F,R-02,R-02,F,122.0,F,Park,STRIP,Strip,http://www.nycgovparks.org/parks/R075F/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1247.0,,Staten Island,medium_vegetation,267270,22272.5,3070616.764275439,1247.0_medium_vegetation_Staten Island,2620.0,2620.0,2620.0,1247.0,,,,,,,,,1134.0,2017-12-01 00:00:00.0000000,70.6,,PARK,501.0,49.0,R-01,,100042702.0,R171,85231BE6-F11A-4645-8354-40F9109136FE,DPR,Richmond Terrace bet. Catherine Pl and Holland Ave.,False,Arlington Marsh Park,63.0,23.0,51979.0,R171,R-01,?,R-01,,?,120.0,F,Arlington Marsh Park,,Undeveloped,,11.0,T,10303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1263.0,,Staten Island,medium_vegetation,36995,3082.9166666666665,676227.8382777396,1263.0_medium_vegetation_Staten Island,2637.0,2637.0,2637.0,1263.0,,,,,,,,,1150.0,1975-04-28 00:00:00.0000000,15.524,2 HYLAN BOULEVARD,PARK,501.0,49.0,R-01,Alice Austen Park,100004686.0,R117,7E2D20A0-9670-4B24-83CD-57761CC003C2,DPR,"Edgewater St., Hylan Blvd., Abbott St.",True,Alice Austen Park,63.0,23.0,4601.0,R117,R-01,F,R-01,R-01,T,120.0,F,Alice Austen Park,Large Park,Historic House Park,http://www.nycgovparks.org/parks/R117/,11.0,T,1030410305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,140937,11744.75,564778.8782847603,1301.0_medium_vegetation_Staten Island,2680.0,2680.0,2680.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,176656,14721.333333333332,867871.6713032795,1301.0_medium_vegetation_Staten Island,2681.0,2681.0,2681.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,0,0.0,830.3159395462782,1301.0_medium_vegetation_Staten Island,2682.0,2682.0,2682.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,0,0.0,2443.4730539975885,1301.0_medium_vegetation_Staten Island,2683.0,2683.0,2683.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,25635,2136.25,67714.6556550036,1301.0_medium_vegetation_Staten Island,2684.0,2684.0,2684.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,0,0.0,34648.1152073574,1301.0_medium_vegetation_Staten Island,2685.0,2685.0,2685.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,24173,2014.4166666666665,51223.32524323262,1301.0_medium_vegetation_Staten Island,2686.0,2686.0,2686.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,25812,2151.0,94600.31201097225,1301.0_medium_vegetation_Staten Island,2687.0,2687.0,2687.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,21600,1800.0,104521.57372462713,1301.0_medium_vegetation_Staten Island,2688.0,2688.0,2688.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,0,0.0,95522.64999550051,1301.0_medium_vegetation_Staten Island,2689.0,2689.0,2689.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,12040,1003.3333333333333,58346.38135648367,1301.0_medium_vegetation_Staten Island,2690.0,2690.0,2690.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,15159,1263.25,35203.443329247755,1301.0_medium_vegetation_Staten Island,2691.0,2691.0,2691.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,7498,624.8333333333333,23250.044756338597,1301.0_medium_vegetation_Staten Island,2692.0,2692.0,2692.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,9211,767.5833333333333,22796.747088124677,1301.0_medium_vegetation_Staten Island,2693.0,2693.0,2693.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,16,1.3333333333333333,65782.20158663079,1301.0_medium_vegetation_Staten Island,2694.0,2694.0,2694.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,14660,1221.6666666666665,37433.32959092299,1301.0_medium_vegetation_Staten Island,2695.0,2695.0,2695.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,33814,2817.833333333333,99792.1257128383,1301.0_medium_vegetation_Staten Island,2696.0,2696.0,2696.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,30897,2574.75,111749.5965013109,1301.0_medium_vegetation_Staten Island,2697.0,2697.0,2697.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,189965,15830.416666666666,511146.99715860287,1301.0_medium_vegetation_Staten Island,2698.0,2698.0,2698.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,72882,6073.5,230299.26562678174,1301.0_medium_vegetation_Staten Island,2699.0,2699.0,2699.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,264332,22027.666666666664,908467.4040915231,1301.0_medium_vegetation_Staten Island,2700.0,2700.0,2700.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,13802,1150.1666666666665,79988.78576537821,1301.0_medium_vegetation_Staten Island,2701.0,2701.0,2701.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
1301.0,,Staten Island,medium_vegetation,39194,3266.1666666666665,151686.6448163307,1301.0_medium_vegetation_Staten Island,2702.0,2702.0,2702.0,1301.0,,,,,,,,,1188.0,1940-01-30 00:00:00.0000000,198.481,,PARK,501502503.0,,R-02,Willowbrook Parkway,100004113.0,R047,B35091AA-1607-4FC6-9584-1CEE04DE617D,DPR,Willowbrook Pkwy. from Walker St. to Hylan Blvd.,True,Willowbrook Parkway,,,6406.0,R047,R-02,F,R-02,R-02,F,120.0,F,Willowbrook Parkway,EXWY,Parkway,http://www.nycgovparks.org/parks/R047/,11.0,F,1.030210303103061e+19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
