cluster_id,area_m2,radius_m,meets_threshold
13221,4855279.0,500,True
13222,4855279.0,500,True
13223,4855279.0,500,True
13224,4855279.0,500,True
13225,4855279.0,500,True
13226,4855279.0,500,True
13227,4855279.0,500,True
13228,4855279.0,500,True
13229,4855279.0,500,True
13230,4855279.0,500,True
13231,4855279.0,500,True
13232,4855279.0,500,True
13233,4855279.0,500,True
13234,4855279.0,500,True
13235,4855279.0,500,True
13236,4855279.0,500,True
13237,4855279.0,500,True
13238,4855279.0,500,True
13239,4855279.0,500,True
13240,4855279.0,500,True
13241,4855279.0,500,True
13242,4855279.0,500,True
13243,4855279.0,500,True
13244,4855279.0,500,True
13245,4855279.0,500,True
13246,4855279.0,500,True
13247,4855279.0,500,True
13248,4855279.0,500,True
13249,4855279.0,500,True
13250,4855279.0,500,True
13251,4855279.0,500,True
13252,4855279.0,500,True
13253,4855279.0,500,True
13254,4855279.0,500,True
13255,4855279.0,500,True
13256,4855279.0,500,True
13257,4855279.0,500,True
13258,4855279.0,500,True
13259,4855279.0,500,True
13260,4855279.0,500,True
13261,4855279.0,500,True
13262,4855279.0,500,True
13263,4855279.0,500,True
13264,4855279.0,500,True
13265,4855279.0,500,True
13266,4855279.0,500,True
13267,4855279.0,500,True
13268,4855279.0,500,True
13269,4855279.0,500,True
13270,4855279.0,500,True
13271,4855279.0,500,True
13272,4855279.0,500,True
13273,4855279.0,500,True
13274,4855279.0,500,True
13275,4855279.0,500,True
13276,4855279.0,500,True
13277,4855279.0,500,True
13278,4855279.0,500,True
13279,4855279.0,500,True
13280,4855279.0,500,True
13281,4855279.0,500,True
13282,4855279.0,500,True
13283,4855279.0,500,True
13284,4855279.0,500,True
13285,4855279.0,500,True
13286,4855279.0,500,True
13287,4855279.0,500,True
13288,4855279.0,500,True
13289,4855279.0,500,True
13290,4855279.0,500,True
13291,4855279.0,500,True
13292,4855279.0,500,True
13293,4855279.0,500,True
13294,4855279.0,500,True
13295,4855279.0,500,True
13296,4855279.0,500,True
13297,4855279.0,500,True
13298,4855279.0,500,True
13299,4855279.0,500,True
13300,4855279.0,500,True
13301,4855279.0,500,True
13302,4855279.0,500,True
13303,4855279.0,500,True
13304,4855279.0,500,True
13305,4855279.0,500,True
13306,4855279.0,500,True
13307,4855279.0,500,True
13308,4855279.0,500,True
13309,4855279.0,500,True
13310,4855279.0,500,True
13311,4855279.0,500,True
13312,4855279.0,500,True
13313,4855279.0,500,True
13314,4855279.0,500,True
13315,4855279.0,500,True
13316,4855279.0,500,True
13317,4855279.0,500,True
13318,4855279.0,500,True
13319,4855279.0,500,True
13320,4855279.0,500,True
13321,4855279.0,500,True
13322,4855279.0,500,True
13323,4855279.0,500,True
13324,4855279.0,500,True
13325,4855279.0,500,True
13326,4855279.0,500,True
13327,4855279.0,500,True
13328,4855279.0,500,True
13329,4855279.0,500,True
13330,4855279.0,500,True
13331,4855279.0,500,True
13332,4855279.0,500,True
13333,4855279.0,500,True
13334,4855279.0,500,True
13335,4855279.0,500,True
13336,4855279.0,500,True
13337,4855279.0,500,True
13338,4855279.0,500,True
13339,4855279.0,500,True
13340,4855279.0,500,True
13341,4855279.0,500,True
13342,4855279.0,500,True
13343,4855279.0,500,True
13344,4855279.0,500,True
13345,4855279.0,500,True
13346,4855279.0,500,True
13347,4855279.0,500,True
13348,4855279.0,500,True
13349,4855279.0,500,True
13350,4855279.0,500,True
13351,4855279.0,500,True
13352,4855279.0,500,True
13353,4855279.0,500,True
13354,4855279.0,500,True
13355,4855279.0,500,True
13356,4855279.0,500,True
13357,4855279.0,500,True
13358,4855279.0,500,True
13359,4855279.0,500,True
13360,4855279.0,500,True
13361,4855279.0,500,True
13362,4855279.0,500,True
13363,4855279.0,500,True
13364,4855279.0,500,True
13365,4855279.0,500,True
13366,4855279.0,500,True
13367,4855279.0,500,True
13368,4855279.0,500,True
13369,4855279.0,500,True
13370,4855279.0,500,True
13371,4855279.0,500,True
13372,4855279.0,500,True
13373,4855279.0,500,True
13374,4855279.0,500,True
13375,4855279.0,500,True
13376,4855279.0,500,True
13377,4855279.0,500,True
13378,4855279.0,500,True
13379,4855279.0,500,True
13380,4855279.0,500,True
13381,4855279.0,500,True
13382,4855279.0,500,True
13383,4855279.0,500,True
13384,4855279.0,500,True
13385,4855279.0,500,True
13386,4855279.0,500,True
13387,4855279.0,500,True
13388,4855279.0,500,True
13389,4855279.0,500,True
13390,4855279.0,500,True
13391,4855279.0,500,True
13392,4855279.0,500,True
13393,4855279.0,500,True
13394,4855279.0,500,True
13395,4855279.0,500,True
13396,4855279.0,500,True
13397,4855279.0,500,True
13398,4855279.0,500,True
13399,4855279.0,500,True
13400,4855279.0,500,True
13401,4855279.0,500,True
13402,4855279.0,500,True
13403,4855279.0,500,True
13404,4855279.0,500,True
13405,4855279.0,500,True
13406,4855279.0,500,True
13407,4855279.0,500,True
13408,4855279.0,500,True
13409,4855279.0,500,True
13410,4855279.0,500,True
13411,4855279.0,500,True
13412,4855279.0,500,True
13413,4855279.0,500,True
13414,4855279.0,500,True
13415,4855279.0,500,True
13416,4855279.0,500,True
13417,4855279.0,500,True
13418,4855279.0,500,True
13419,4855279.0,500,True
13420,4855279.0,500,True
13421,4855279.0,500,True
13422,4855279.0,500,True
13423,4855279.0,500,True
13424,4855279.0,500,True
13425,4855279.0,500,True
13426,4855279.0,500,True
13427,4855279.0,500,True
13428,4855279.0,500,True
13429,4855279.0,500,True
13430,4855279.0,500,True
13431,4855279.0,500,True
13432,4855279.0,500,True
13433,4855279.0,500,True
13434,4855279.0,500,True
13435,4855279.0,500,True
13436,4855279.0,500,True
13437,4855279.0,500,True
13438,4855279.0,500,True
13439,4855279.0,500,True
13440,4855279.0,500,True
13441,4855279.0,500,True
13442,4855279.0,500,True
13443,4855279.0,500,True
13444,4855279.0,500,True
13445,4855279.0,500,True
13446,4855279.0,500,True
13447,4855279.0,500,True
13448,4855279.0,500,True
13449,4855279.0,500,True
13450,4855279.0,500,True
13451,4855279.0,500,True
13452,4855279.0,500,True
13453,4855279.0,500,True
13454,4855279.0,500,True
13455,4855279.0,500,True
13456,4855279.0,500,True
13457,4855279.0,500,True
13458,4855279.0,500,True
13459,4855279.0,500,True
13460,4855279.0,500,True
13461,4855279.0,500,True
13462,4855279.0,500,True
13463,4855279.0,500,True
13464,4855279.0,500,True
13465,4855279.0,500,True
13466,4855279.0,500,True
13467,4855279.0,500,True
13468,4855279.0,500,True
13469,4855279.0,500,True
13470,4855279.0,500,True
13471,4855279.0,500,True
13472,4855279.0,500,True
13473,4855279.0,500,True
13474,4855279.0,500,True
13475,4855279.0,500,True
13476,4855279.0,500,True
13477,4855279.0,500,True
13478,4855279.0,500,True
13479,4855279.0,500,True
13480,4855279.0,500,True
13481,4855279.0,500,True
13482,4855279.0,500,True
13483,4855279.0,500,True
13484,4855279.0,500,True
13485,4855279.0,500,True
13486,4855279.0,500,True
13487,4855279.0,500,True
13488,4855279.0,500,True
13489,4855279.0,500,True
13490,4855279.0,500,True
13491,4855279.0,500,True
13492,4855279.0,500,True
13493,4855279.0,500,True
13494,4855279.0,500,True
13495,4855279.0,500,True
13496,4855279.0,500,True
13497,4855279.0,500,True
13498,4855279.0,500,True
13499,4855279.0,500,True
13500,4855279.0,500,True
13501,4855279.0,500,True
13502,4855279.0,500,True
13503,4855279.0,500,True
13504,4855279.0,500,True
13505,4855279.0,500,True
13506,4855279.0,500,True
13507,4855279.0,500,True
13508,4855279.0,500,True
13509,4855279.0,500,True
13510,4855279.0,500,True
13511,4855279.0,500,True
13512,4855279.0,500,True
13513,4855279.0,500,True
13514,4855279.0,500,True
13515,4855279.0,500,True
13516,4855279.0,500,True
13517,4855279.0,500,True
13518,4855279.0,500,True
13519,4855279.0,500,True
13520,4855279.0,500,True
13521,4855279.0,500,True
13522,4855279.0,500,True
13523,4855279.0,500,True
13524,4855279.0,500,True
13525,4855279.0,500,True
13526,4855279.0,500,True
13527,4855279.0,500,True
13528,4855279.0,500,True
13529,4855279.0,500,True
13530,4855279.0,500,True
13531,4855279.0,500,True
13532,4855279.0,500,True
13533,4855279.0,500,True
13534,4855279.0,500,True
13535,4855279.0,500,True
13536,4855279.0,500,True
13537,4855279.0,500,True
13538,4855279.0,500,True
13539,4855279.0,500,True
13540,4855279.0,500,True
13541,4855279.0,500,True
13542,4855279.0,500,True
13543,4855279.0,500,True
13544,4855279.0,500,True
13545,4855279.0,500,True
13546,4855279.0,500,True
13547,4855279.0,500,True
13548,4855279.0,500,True
13549,4855279.0,500,True
13550,4855279.0,500,True
13551,4855279.0,500,True
13552,4855279.0,500,True
13553,4855279.0,500,True
13554,4855279.0,500,True
13555,4855279.0,500,True
13556,4855279.0,500,True
13557,4855279.0,500,True
13558,4855279.0,500,True
13559,4855279.0,500,True
13560,4855279.0,500,True
13561,4855279.0,500,True
13562,4855279.0,500,True
13563,4855279.0,500,True
13564,4855279.0,500,True
13565,4855279.0,500,True
13566,4855279.0,500,True
13567,4855279.0,500,True
13568,4855279.0,500,True
13569,4855279.0,500,True
13570,4855279.0,500,True
13571,4855279.0,500,True
13572,4855279.0,500,True
13573,4855279.0,500,True
13574,4855279.0,500,True
13575,4855279.0,500,True
13576,4855279.0,500,True
13577,4855279.0,500,True
13578,4855279.0,500,True
13579,4855279.0,500,True
13580,4855279.0,500,True
13581,4855279.0,500,True
13582,4855279.0,500,True
13583,4855279.0,500,True
13584,4855279.0,500,True
13585,4855279.0,500,True
13586,4855279.0,500,True
13587,4855279.0,500,True
13588,4855279.0,500,True
13589,4855279.0,500,True
13590,4855279.0,500,True
13591,4855279.0,500,True
13592,4855279.0,500,True
13593,4855279.0,500,True
13594,4855279.0,500,True
13595,4855279.0,500,True
13596,4855279.0,500,True
13597,4855279.0,500,True
13598,4855279.0,500,True
13599,4855279.0,500,True
13600,4855279.0,500,True
13601,4855279.0,500,True
13602,4855279.0,500,True
13603,4855279.0,500,True
13604,4855279.0,500,True
13605,4855279.0,500,True
13606,4855279.0,500,True
13607,4855279.0,500,True
13608,4855279.0,500,True
13609,4855279.0,500,True
13610,4855279.0,500,True
13611,4855279.0,500,True
13612,4855279.0,500,True
13613,4855279.0,500,True
13614,4855279.0,500,True
13615,4855279.0,500,True
13616,4855279.0,500,True
13617,4855279.0,500,True
13618,4855279.0,500,True
13619,4855279.0,500,True
13620,4855279.0,500,True
13621,4855279.0,500,True
13622,4855279.0,500,True
13623,4855279.0,500,True
13624,4855279.0,500,True
13625,4855279.0,500,True
13626,4855279.0,500,True
13627,4855279.0,500,True
13628,4855279.0,500,True
13629,4855279.0,500,True
13630,4855279.0,500,True
13631,4855279.0,500,True
13632,4855279.0,500,True
13633,4855279.0,500,True
13634,4855279.0,500,True
13635,4855279.0,500,True
13636,4855279.0,500,True
13637,4855279.0,500,True
13638,4855279.0,500,True
13639,4855279.0,500,True
13640,4855279.0,500,True
13641,4855279.0,500,True
13642,4855279.0,500,True
13643,4855279.0,500,True
13644,4855279.0,500,True
13645,4855279.0,500,True
13646,4855279.0,500,True
13647,4855279.0,500,True
13648,4855279.0,500,True
13649,4855279.0,500,True
13650,4855279.0,500,True
13651,4855279.0,500,True
13652,4855279.0,500,True
13653,4855279.0,500,True
13654,4855279.0,500,True
13655,4855279.0,500,True
13656,4855279.0,500,True
13657,4855279.0,500,True
13658,4855279.0,500,True
13659,4855279.0,500,True
13660,4855279.0,500,True
13661,4855279.0,500,True
13662,4855279.0,500,True
13663,4855279.0,500,True
13664,4855279.0,500,True
13665,4855279.0,500,True
13666,4855279.0,500,True
13667,4855279.0,500,True
13668,4855279.0,500,True
13669,4855279.0,500,True
13670,4855279.0,500,True
13671,4855279.0,500,True
13672,4855279.0,500,True
13673,4855279.0,500,True
13674,4855279.0,500,True
13675,4855279.0,500,True
13676,4855279.0,500,True
13677,4855279.0,500,True
13678,4855279.0,500,True
13679,4855279.0,500,True
13680,4855279.0,500,True
13681,4855279.0,500,True
13682,4855279.0,500,True
13683,4855279.0,500,True
13684,4855279.0,500,True
13685,4855279.0,500,True
13686,4855279.0,500,True
13687,4855279.0,500,True
13688,4855279.0,500,True
13689,4855279.0,500,True
13690,4855279.0,500,True
13691,4855279.0,500,True
13692,4855279.0,500,True
13693,4855279.0,500,True
13694,4855279.0,500,True
13695,4855279.0,500,True
13696,4855279.0,500,True
13697,4855279.0,500,True
13698,4855279.0,500,True
13699,4855279.0,500,True
13700,4855279.0,500,True
13701,4855279.0,500,True
13702,4855279.0,500,True
13703,4855279.0,500,True
13704,4855279.0,500,True
13705,4855279.0,500,True
13706,4855279.0,500,True
13707,4855279.0,500,True
13708,4855279.0,500,True
13709,4855279.0,500,True
13710,4855279.0,500,True
13711,4855279.0,500,True
13712,4855279.0,500,True
13713,4855279.0,500,True
13714,4855279.0,500,True
13715,4855279.0,500,True
13716,4855279.0,500,True
13717,4855279.0,500,True
13718,4855279.0,500,True
13719,4855279.0,500,True
13720,4855279.0,500,True
13721,4855279.0,500,True
13722,4855279.0,500,True
13723,4855279.0,500,True
13724,4855279.0,500,True
13725,4855279.0,500,True
13726,4855279.0,500,True
13727,4855279.0,500,True
13728,4855279.0,500,True
13729,4855279.0,500,True
13730,4855279.0,500,True
13731,4855279.0,500,True
13732,4855279.0,500,True
13733,4855279.0,500,True
13734,4855279.0,500,True
13735,4855279.0,500,True
13736,4855279.0,500,True
13737,4855279.0,500,True
13738,4855279.0,500,True
13739,4855279.0,500,True
13740,4855279.0,500,True
13741,4855279.0,500,True
13742,4855279.0,500,True
13743,4855279.0,500,True
13744,4855279.0,500,True
13745,4855279.0,500,True
13746,4855279.0,500,True
13747,4855279.0,500,True
13748,4855279.0,500,True
13749,4855279.0,500,True
13750,4855279.0,500,True
13751,4855279.0,500,True
13752,4855279.0,500,True
13753,4855279.0,500,True
13754,4855279.0,500,True
13755,4855279.0,500,True
13756,4855279.0,500,True
13757,4855279.0,500,True
13758,4855279.0,500,True
13759,4855279.0,500,True
13760,4855279.0,500,True
13761,4855279.0,500,True
13762,4855279.0,500,True
13763,4855279.0,500,True
13764,4855279.0,500,True
13765,4855279.0,500,True
13766,4855279.0,500,True
13767,4855279.0,500,True
13768,4855279.0,500,True
13769,4855279.0,500,True
13770,4855279.0,500,True
13771,4855279.0,500,True
13772,4855279.0,500,True
13773,4855279.0,500,True
13774,4855279.0,500,True
13775,4855279.0,500,True
13776,4855279.0,500,True
13777,4855279.0,500,True
13778,4855279.0,500,True
13779,4855279.0,500,True
13780,4855279.0,500,True
13781,4855279.0,500,True
13782,4855279.0,500,True
13783,4855279.0,500,True
13784,4855279.0,500,True
13785,4855279.0,500,True
13786,4855279.0,500,True
13787,4855279.0,500,True
13788,4855279.0,500,True
13789,4855279.0,500,True
13790,4855279.0,500,True
13791,4855279.0,500,True
13792,4855279.0,500,True
13793,4855279.0,500,True
13794,4855279.0,500,True
13795,4855279.0,500,True
13796,4855279.0,500,True
13797,4855279.0,500,True
13798,4855279.0,500,True
13799,4855279.0,500,True
13800,4855279.0,500,True
13801,4855279.0,500,True
13802,4855279.0,500,True
13803,4855279.0,500,True
13804,4855279.0,500,True
13805,4855279.0,500,True
13806,4855279.0,500,True
13807,4855279.0,500,True
13808,4855279.0,500,True
13809,4855279.0,500,True
13810,4855279.0,500,True
13811,4855279.0,500,True
13812,4855279.0,500,True
13813,4855279.0,500,True
13814,4855279.0,500,True
13815,4855279.0,500,True
13816,4855279.0,500,True
13817,4855279.0,500,True
13818,4855279.0,500,True
13819,4855279.0,500,True
13820,4855279.0,500,True
13821,4855279.0,500,True
13822,4855279.0,500,True
13823,4855279.0,500,True
13824,4855279.0,500,True
13825,4855279.0,500,True
13826,4855279.0,500,True
13827,4855279.0,500,True
13828,4855279.0,500,True
13829,4855279.0,500,True
13830,4855279.0,500,True
13831,4855279.0,500,True
13832,4855279.0,500,True
13833,4855279.0,500,True
13834,4855279.0,500,True
13835,4855279.0,500,True
13836,4855279.0,500,True
13837,4855279.0,500,True
13838,4855279.0,500,True
13839,4855279.0,500,True
13840,4855279.0,500,True
13841,4855279.0,500,True
13842,4855279.0,500,True
13843,4855279.0,500,True
13844,4855279.0,500,True
13845,4855279.0,500,True
13846,4855279.0,500,True
13847,4855279.0,500,True
13848,4855279.0,500,True
13849,4855279.0,500,True
13850,4855279.0,500,True
13851,4855279.0,500,True
13852,4855279.0,500,True
13853,4855279.0,500,True
13854,4855279.0,500,True
13855,4855279.0,500,True
13856,4855279.0,500,True
13857,4855279.0,500,True
13858,4855279.0,500,True
13859,4855279.0,500,True
13860,4855279.0,500,True
13861,4855279.0,500,True
13862,4855279.0,500,True
13863,4855279.0,500,True
13864,4855279.0,500,True
13865,4855279.0,500,True
13866,4855279.0,500,True
13867,4855279.0,500,True
13868,4855279.0,500,True
13869,4855279.0,500,True
13870,4855279.0,500,True
13871,4855279.0,500,True
13872,4855279.0,500,True
13873,4855279.0,500,True
13874,4855279.0,500,True
13875,4855279.0,500,True
13876,4855279.0,500,True
13877,4855279.0,500,True
13878,4855279.0,500,True
13879,4855279.0,500,True
13880,4855279.0,500,True
13881,4855279.0,500,True
13882,4855279.0,500,True
13883,4855279.0,500,True
13884,4855279.0,500,True
13885,4855279.0,500,True
13886,4855279.0,500,True
13887,4855279.0,500,True
13888,4855279.0,500,True
13889,4855279.0,500,True
13890,4855279.0,500,True
13891,4855279.0,500,True
13892,4855279.0,500,True
13893,4855279.0,500,True
13894,4855279.0,500,True
13895,4855279.0,500,True
13896,4855279.0,500,True
13897,4855279.0,500,True
13898,4855279.0,500,True
13899,4855279.0,500,True
13900,4855279.0,500,True
13901,4855279.0,500,True
13902,4855279.0,500,True
13903,4855279.0,500,True
13904,4855279.0,500,True
13905,4855279.0,500,True
13906,4855279.0,500,True
13907,4855279.0,500,True
13908,4855279.0,500,True
13909,4855279.0,500,True
13910,4855279.0,500,True
13911,4855279.0,500,True
13912,4855279.0,500,True
13913,4855279.0,500,True
13914,4855279.0,500,True
13915,4855279.0,500,True
13916,4855279.0,500,True
13917,4855279.0,500,True
13918,4855279.0,500,True
13919,4855279.0,500,True
13920,4855279.0,500,True
13921,4855279.0,500,True
13922,4855279.0,500,True
13923,4855279.0,500,True
13924,4855279.0,500,True
13925,4855279.0,500,True
13926,4855279.0,500,True
13927,4855279.0,500,True
13928,4855279.0,500,True
13929,4855279.0,500,True
13930,4855279.0,500,True
13931,4855279.0,500,True
13932,4855279.0,500,True
13933,4855279.0,500,True
13934,4855279.0,500,True
13935,4855279.0,500,True
13936,4855279.0,500,True
13937,4855279.0,500,True
13938,4855279.0,500,True
13939,4855279.0,500,True
13940,4855279.0,500,True
13941,4855279.0,500,True
13942,4855279.0,500,True
13943,4855279.0,500,True
13944,4855279.0,500,True
13945,4855279.0,500,True
13946,4855279.0,500,True
13947,4855279.0,500,True
13948,4855279.0,500,True
13949,4855279.0,500,True
13950,4855279.0,500,True
13951,4855279.0,500,True
13952,4855279.0,500,True
13953,4855279.0,500,True
13954,4855279.0,500,True
13955,4855279.0,500,True
13956,4855279.0,500,True
13957,4855279.0,500,True
13958,4855279.0,500,True
13959,4855279.0,500,True
13960,4855279.0,500,True
13961,4855279.0,500,True
13962,4855279.0,500,True
13963,4855279.0,500,True
13964,4855279.0,500,True
13965,4855279.0,500,True
13966,4855279.0,500,True
13967,4855279.0,500,True
13968,4855279.0,500,True
13969,4855279.0,500,True
13970,4855279.0,500,True
13971,4855279.0,500,True
13972,4855279.0,500,True
13973,4855279.0,500,True
13974,4855279.0,500,True
13975,4855279.0,500,True
13976,4855279.0,500,True
13977,4855279.0,500,True
13978,4855279.0,500,True
13979,4855279.0,500,True
13980,4855279.0,500,True
13981,4855279.0,500,True
13982,4855279.0,500,True
13983,4855279.0,500,True
13984,4855279.0,500,True
13985,4855279.0,500,True
13986,4855279.0,500,True
13987,4855279.0,500,True
13988,4855279.0,500,True
13989,4855279.0,500,True
13990,4855279.0,500,True
13991,4855279.0,500,True
13992,4855279.0,500,True
13993,4855279.0,500,True
13994,4855279.0,500,True
13995,4855279.0,500,True
13996,4855279.0,500,True
13997,4855279.0,500,True
13998,4855279.0,500,True
13999,4855279.0,500,True
14000,4855279.0,500,True
14001,4855279.0,500,True
14002,4855279.0,500,True
14003,4855279.0,500,True
14004,4855279.0,500,True
14005,4855279.0,500,True
14006,4855279.0,500,True
14007,4855279.0,500,True
14008,4855279.0,500,True
14009,4855279.0,500,True
14010,4855279.0,500,True
14011,4855279.0,500,True
14012,4855279.0,500,True
14013,4855279.0,500,True
14014,4855279.0,500,True
14015,4855279.0,500,True
14016,4855279.0,500,True
14017,4855279.0,500,True
14018,4855279.0,500,True
14019,4855279.0,500,True
14020,4855279.0,500,True
14021,4855279.0,500,True
14022,4855279.0,500,True
14023,4855279.0,500,True
14024,4855279.0,500,True
14025,4855279.0,500,True
14026,4855279.0,500,True
14027,4855279.0,500,True
14028,4855279.0,500,True
14029,4855279.0,500,True
14030,4855279.0,500,True
14031,4855279.0,500,True
14032,4855279.0,500,True
14033,4855279.0,500,True
14034,4855279.0,500,True
14035,4855279.0,500,True
14036,4855279.0,500,True
14037,4855279.0,500,True
14038,4855279.0,500,True
14039,4855279.0,500,True
14040,4855279.0,500,True
14041,4855279.0,500,True
14042,4855279.0,500,True
14043,4855279.0,500,True
14044,4855279.0,500,True
14045,4855279.0,500,True
14046,4855279.0,500,True
14047,4855279.0,500,True
14048,4855279.0,500,True
14049,4855279.0,500,True
14050,4855279.0,500,True
14051,4855279.0,500,True
14052,4855279.0,500,True
14053,4855279.0,500,True
14054,4855279.0,500,True
14055,4855279.0,500,True
14056,4855279.0,500,True
14057,4855279.0,500,True
14058,4855279.0,500,True
14059,4855279.0,500,True
14060,4855279.0,500,True
14061,4855279.0,500,True
14062,4855279.0,500,True
14063,4855279.0,500,True
14064,4855279.0,500,True
14065,4855279.0,500,True
14066,4855279.0,500,True
14067,4855279.0,500,True
14068,4855279.0,500,True
14069,4855279.0,500,True
14070,4855279.0,500,True
14071,4855279.0,500,True
14072,4855279.0,500,True
14073,4855279.0,500,True
14074,4855279.0,500,True
14075,4855279.0,500,True
14076,4855279.0,500,True
14077,4855279.0,500,True
14078,4855279.0,500,True
14079,4855279.0,500,True
14080,4855279.0,500,True
14081,4855279.0,500,True
14082,4855279.0,500,True
14083,4855279.0,500,True
14084,4855279.0,500,True
14085,4855279.0,500,True
14086,4855279.0,500,True
14087,4855279.0,500,True
14088,4855279.0,500,True
14089,4855279.0,500,True
14090,4855279.0,500,True
14091,4855279.0,500,True
14092,4855279.0,500,True
14093,4855279.0,500,True
14094,4855279.0,500,True
14095,4855279.0,500,True
14096,4855279.0,500,True
14097,4855279.0,500,True
14098,4855279.0,500,True
14099,4855279.0,500,True
14100,4855279.0,500,True
14101,4855279.0,500,True
14102,4855279.0,500,True
14103,4855279.0,500,True
14104,4855279.0,500,True
14105,4855279.0,500,True
14106,4855279.0,500,True
14107,4855279.0,500,True
14108,4855279.0,500,True
14109,4855279.0,500,True
14110,4855279.0,500,True
14111,4855279.0,500,True
14112,4855279.0,500,True
14113,4855279.0,500,True
14114,4855279.0,500,True
14115,4855279.0,500,True
14116,4855279.0,500,True
14117,4855279.0,500,True
14118,4855279.0,500,True
14119,4855279.0,500,True
14120,4855279.0,500,True
14121,4855279.0,500,True
14122,4855279.0,500,True
14123,4855279.0,500,True
14124,4855279.0,500,True
14125,4855279.0,500,True
14126,4855279.0,500,True
14127,4855279.0,500,True
14128,4855279.0,500,True
14129,4855279.0,500,True
14130,4855279.0,500,True
14131,4855279.0,500,True
14132,4855279.0,500,True
14133,4855279.0,500,True
14134,4855279.0,500,True
14135,4855279.0,500,True
14136,4855279.0,500,True
14137,4855279.0,500,True
14138,4855279.0,500,True
14139,4855279.0,500,True
14140,4855279.0,500,True
14141,4855279.0,500,True
14142,4855279.0,500,True
14143,4855279.0,500,True
14144,4855279.0,500,True
14145,4855279.0,500,True
14146,4855279.0,500,True
14147,4855279.0,500,True
14148,4855279.0,500,True
14149,4855279.0,500,True
14150,4855279.0,500,True
14151,4855279.0,500,True
14152,4855279.0,500,True
14153,4855279.0,500,True
14154,4855279.0,500,True
14155,4855279.0,500,True
14156,4855279.0,500,True
14157,4855279.0,500,True
14158,4855279.0,500,True
14159,4855279.0,500,True
14160,4855279.0,500,True
14161,4855279.0,500,True
14162,4855279.0,500,True
14163,4855279.0,500,True
14164,4855279.0,500,True
14165,4855279.0,500,True
14166,4855279.0,500,True
14167,4855279.0,500,True
14168,4855279.0,500,True
14169,4855279.0,500,True
14170,4855279.0,500,True
14171,4855279.0,500,True
14172,4855279.0,500,True
14173,4855279.0,500,True
14174,4855279.0,500,True
14175,4855279.0,500,True
14176,4855279.0,500,True
14177,4855279.0,500,True
14178,4855279.0,500,True
14179,4855279.0,500,True
14180,4855279.0,500,True
14181,4855279.0,500,True
14182,4855279.0,500,True
14183,4855279.0,500,True
14184,4855279.0,500,True
14185,4855279.0,500,True
14186,4855279.0,500,True
14187,4855279.0,500,True
14188,4855279.0,500,True
14189,4855279.0,500,True
14190,4855279.0,500,True
14191,4855279.0,500,True
14192,4855279.0,500,True
14193,4855279.0,500,True
14194,4855279.0,500,True
14195,4855279.0,500,True
14196,4855279.0,500,True
14197,4855279.0,500,True
14198,4855279.0,500,True
14199,4855279.0,500,True
14200,4855279.0,500,True
14201,4855279.0,500,True
14202,4855279.0,500,True
14203,4855279.0,500,True
14204,4855279.0,500,True
14205,4855279.0,500,True
14206,4855279.0,500,True
14207,4855279.0,500,True
14208,4855279.0,500,True
14209,4855279.0,500,True
14210,4855279.0,500,True
14211,4855279.0,500,True
14212,4855279.0,500,True
14213,4855279.0,500,True
14214,4855279.0,500,True
14215,4855279.0,500,True
14216,4855279.0,500,True
14217,4855279.0,500,True
14218,4855279.0,500,True
14219,4855279.0,500,True
14220,4855279.0,500,True
14221,4855279.0,500,True
14222,4855279.0,500,True
14223,4855279.0,500,True
14224,4855279.0,500,True
14225,4855279.0,500,True
14226,4855279.0,500,True
14227,4855279.0,500,True
14228,4855279.0,500,True
14229,4855279.0,500,True
14230,4855279.0,500,True
14231,4855279.0,500,True
14232,4855279.0,500,True
14233,4855279.0,500,True
14234,4855279.0,500,True
14235,4855279.0,500,True
14236,4855279.0,500,True
14237,4855279.0,500,True
14238,4855279.0,500,True
14239,4855279.0,500,True
14240,4855279.0,500,True
14241,4855279.0,500,True
14242,4855279.0,500,True
14243,4855279.0,500,True
14244,4855279.0,500,True
14245,4855279.0,500,True
14246,4855279.0,500,True
14247,4855279.0,500,True
14248,4855279.0,500,True
14249,4855279.0,500,True
14250,4855279.0,500,True
14251,4855279.0,500,True
14252,4855279.0,500,True
14253,4855279.0,500,True
14254,4855279.0,500,True
14255,4855279.0,500,True
14256,4855279.0,500,True
14257,4855279.0,500,True
14258,4855279.0,500,True
14259,4855279.0,500,True
14260,4855279.0,500,True
14261,4855279.0,500,True
14262,4855279.0,500,True
14263,4855279.0,500,True
14264,4855279.0,500,True
14265,4855279.0,500,True
14266,4855279.0,500,True
14267,4855279.0,500,True
14268,4855279.0,500,True
14269,4855279.0,500,True
14270,4855279.0,500,True
14271,4855279.0,500,True
14272,4855279.0,500,True
14273,4855279.0,500,True
14274,4855279.0,500,True
14275,4855279.0,500,True
14276,4855279.0,500,True
14277,4855279.0,500,True
14278,4855279.0,500,True
14279,4855279.0,500,True
14280,4855279.0,500,True
14281,4855279.0,500,True
14282,4855279.0,500,True
14283,4855279.0,500,True
14284,4855279.0,500,True
14285,4855279.0,500,True
14286,4855279.0,500,True
14287,4855279.0,500,True
14288,4855279.0,500,True
14289,4855279.0,500,True
14290,4855279.0,500,True
14291,4855279.0,500,True
14292,4855279.0,500,True
14293,4855279.0,500,True
14294,4855279.0,500,True
14295,4855279.0,500,True
